paper_id,agent,path,value,evidence
paper2677,characterization,characterization.characterization_methods[4],Ellipsometry,"The crystal structure of the thin film was examined using x-ray diffraction (D/MAX-2500, Rigaku, Japan) and Raman spectroscopy (inVia TM Raman microscopes, Renishaw, UK) using a 633-nm laser. The composition and the impurity content of the film were analyzed by x-ray photoelectron spectroscopy (XPS) (PHI 5000 VersaProbe, Ulvac-PHI, Japan) with a monochromatic Al Ka (1486.6 eV) x-ray source."
paper2678,summary,summary.process_type,Thermal Atomic Layer Deposition (ALD),The authors performed in situ QCM measurements during molybdenum sulﬁde ALD at 200 /C14 C using the timing sequence 1.5-15-1.5-15 s over 19 ALD cycles (Fig. 2(a)). The MoF6 and H2S dosing periods are indicated at the bottom of the graphs.
paper2678,summary,summary.temperature_range,200-350 /C14 C,The authors performed in situ QCM measurements during molybdenum sulﬁde ALD at 200 /C14 C using the timing sequence 1.5-15-1.5-15 s over 19 ALD cycles (Fig. 2(a)). The MoF6 and H2S dosing periods are indicated at the bottom of the graphs.
paper2678,summary,summary.summary,"The study presents the thermal ALD of molybdenum disulfide films using MoF6 and H2S as precursors. The growth mechanism is proposed to be through a direct route, resulting in self-limiting surface half-reactions. The films are found to have a bandgap of 1.3 eV and exhibit crystalline properties after annealing.",The authors performed in situ QCM measurements during molybdenum sulﬁde ALD at 200 /C14 C using the timing sequence 1.5-15-1.5-15 s over 19 ALD cycles (Fig. 2(a)). The MoF6 and H2S dosing periods are indicated at the bottom of the graphs.
paper2678,precursor_coreactant,precursor_coreactant.purge_gas[0],N2,MoF6 gðÞ þ 3H2SgðÞ ! MoS2 sðÞ þ 6HF gðÞ þ SsðÞ ; (3)
paper2678,precursor_coreactant,precursor_coreactant.carrier_gas[0],N2,MoF6 gðÞ þ 3H2SgðÞ ! MoS2 sðÞ þ 6HF gðÞ þ SsðÞ ; (3)
paper2678,reaction_conditions,reaction_conditions.reaction_equations[0],MoF6 gðÞ þ 3H2SgðÞ ! MoS2 sðÞ + 6HF gðÞ ; (3),"The text explicitly discusses the proposed surface reactions and mechanisms in sections III.B.1, III.B.3, and IV.C."
paper2678,reaction_conditions,reaction_conditions.reaction_equations[1],MoF6 gðÞ þ 3H2SgðÞ ! MoS3 sðÞ + 6HF gðÞ ; (4),"The text explicitly discusses the proposed surface reactions and mechanisms in sections III.B.1, III.B.3, and IV.C."
paper2678,reaction_conditions,reaction_conditions.reaction_equations[2],MoS3 sðÞ þ H2 gðÞ ! MoS2 sðÞ + H2SgðÞ ; (5),"The text explicitly discusses the proposed surface reactions and mechanisms in sections III.B.1, III.B.3, and IV.C."
paper2678,reaction_conditions,reaction_conditions.surface_mechanism_description,"The authors propose two routes of growth: indirect (MoS3) and direct (MoS2). The direct route is thermodynamically favorable, but QCM measurements suggest it is the most plausible route. XPS data confirm the as-deposited films are MoS2.","The text explicitly discusses the proposed surface reactions and mechanisms in sections III.B.1, III.B.3, and IV.C."
paper2678,reaction_conditions,reaction_conditions.intermediate_species[0],monomethyl aluminum,"The text explicitly discusses the proposed surface reactions and mechanisms in sections III.B.1, III.B.3, and IV.C."
paper2678,reaction_conditions,reaction_conditions.intermediate_species[1],surface hydroxyls,"The text explicitly discusses the proposed surface reactions and mechanisms in sections III.B.1, III.B.3, and IV.C."
paper2678,reaction_conditions,reaction_conditions.intermediate_species[2],formate species,"The text explicitly discusses the proposed surface reactions and mechanisms in sections III.B.1, III.B.3, and IV.C."
paper2678,substrate_info,substrate_info.pretreatment,RCA cleaning,Molybdenum sul\u00f4de \u00f2 films were grown by atomic layer deposition on silicon and fused silica substrates using molybdenum hexa\u00f6uoride (MoF 6) and hydrogen disulphide at 200 /C14 C.
paper2678,characterization,characterization.characterization_methods[2],X-ray Diffraction (XRD),"Analysis of the QCM step shapes indicated that MoS2 is the reaction product, and this finding is supported by X-ray photoelectron spectroscopy measurements showing that Mo is predominantly in the Mo(IV) state."
paper2679,summary,summary.target_material,Germanium Antimony Tellurium (GST) thin films,"The following halogen-free precursors were employed in combination with hydrogen- or hydrogen/argon plasma: tetrakis(dimethylamino)germanium {Ge[N(CH3)2]4}, tris(aziridinyl)antimony (III) (Sb[ cyclo-NC2H4]3), and di-nbutylditelluride [Te2(n-C4H9)2]."
paper2679,summary,summary.process_type,Plasma-Assisted Atomic Layer Deposition (PALD),"The following halogen-free precursors were employed in combination with hydrogen- or hydrogen/argon plasma: tetrakis(dimethylamino)germanium {Ge[N(CH3)2]4}, tris(aziridinyl)antimony (III) (Sb[ cyclo-NC2H4]3), and di-nbutylditelluride [Te2(n-C4H9)2]."
paper2679,summary,summary.temperature_range,100-200 /C14C,"The following halogen-free precursors were employed in combination with hydrogen- or hydrogen/argon plasma: tetrakis(dimethylamino)germanium {Ge[N(CH3)2]4}, tris(aziridinyl)antimony (III) (Sb[ cyclo-NC2H4]3), and di-nbutylditelluride [Te2(n-C4H9)2]."
paper2679,summary,summary.summary,"GST thin films were successfully deposited by PALD using halogen-free precursors. Conformal filling of trenches was demonstrated, and the film thickness ratio between the top and wall/bottom surfaces was evaluated.","The following halogen-free precursors were employed in combination with hydrogen- or hydrogen/argon plasma: tetrakis(dimethylamino)germanium {Ge[N(CH3)2]4}, tris(aziridinyl)antimony (III) (Sb[ cyclo-NC2H4]3), and di-nbutylditelluride [Te2(n-C4H9)2]."
paper2679,deposition_conditions,deposition_conditions.reactor_type,F-120,The deposition chamber was part of a cluster module with load-lock and dealer transfer system under vacuum.
paper2679,reaction_conditions,reaction_conditions.surface_mechanism_description,The reaction involves ligand exchange between the TMA precursor and surface hydroxyl groups followed by a water pulse to regenerate OH sites.,"While the ñrst two have been successfully utilized in previous studies, 20 both tris(aziridinyl)antimony (III) and di-n-butylditelluride have been used as precursors in an ALD study for the ñrst time. These two precursors inherit speciçc advantages over related ones.

Tris(aziridinyl)antimony (III), Sb[N(CH2)2]3, has been ñrst prepared and characterized in our lab 23 In the course of this study, we reasoned that replacement of the dimethylamino groups in the established amide precursor Sb(NMe2)3 by the somewhat smaller cyclic aziridinyl unit cyclo-NC2H4 (π Azn) could lead to potentially useful additions to the current library of volatile antimony precursors. In fact, this concept could be verified through the synthesis and full characterization of the ñrst antimony (III) aziridides."
paper268,summary,summary.process_type,Thermal ALD,We demonstrate atomic layer epitaxy of GaAs using TMGa and a solid arsenic source... One ML saturation is achieved by the differential chemisorption and decomposition rates of TMGa on As and Ga sites.
paper268,summary,summary.temperature_range,370-530 ~ C,We demonstrate atomic layer epitaxy of GaAs using TMGa and a solid arsenic source... One ML saturation is achieved by the differential chemisorption and decomposition rates of TMGa on As and Ga sites.
paper268,summary,summary.summary,"The study demonstrates atomic layer epitaxy of GaAs using trimethylgallium (TMGa) and a solid arsenic source. The growth mechanism involves the differential chemisorption and decomposition rates of TMGa on As and Ga sites, resulting in one ML saturation of Ga atoms.",We demonstrate atomic layer epitaxy of GaAs using TMGa and a solid arsenic source... One ML saturation is achieved by the differential chemisorption and decomposition rates of TMGa on As and Ga sites.
paper268,target_material,target_material.target_material.material_class,Pure Metal,The dominant surface adsorbate is atomic Ga.
paper268,deposition_conditions,deposition_conditions.deposition_temperature_C,320-530,The substrate temperature was varied between 320 and 570 ~ C.
paper268,deposition_conditions,deposition_conditions.purge_time_s,5-15,The substrate temperature was varied between 320 and 570 ~ C.
paper268,deposition_conditions,deposition_conditions.reactor_type,Showerhead,The substrate temperature was varied between 320 and 570 ~ C.
paper268,reaction_conditions,reaction_conditions.surface_mechanism_description,"The reaction between impinging TMGa molecules and (001) GaAs surface is very slow at temperatures below 440 ~ C. Surface desorption of TMGa dominates at this temperature, but the rate of decomposition of TMGa increases rapidly with temperature.","Above 370 ~ C, Ga deposition occurs and the deposition rate increases with increasing substrate temperature due to a rapidly increasing TMGa decomposition rate."
paper268,substrate_info,substrate_info.pretreatment,"RCA cleaning, HF dip, Acetone/IPA sonication, Piranha etch, Degassing at 400°C","The samples, 10 ² 12 mm² n-type (-2 · 10 TM am³ Si-doped) GaAs (001) substrates, were degreased with solvents, etched by HC1 and 5:1:1 Electron Energy Anolyzer X - roy /3oMtGIO e Gun ~ ~ -~x }rans~ Me~oI Arsenic ’""~/// Screen ] ESCA System"
paper268,characterization,characterization.characterization_methods[2],Ellipsometry,"The analysis chamber is part of a PHI ESCA 5100 system equipped with XPS, ion gun, RHEED gun, and a phosphorus coated screen viewport."
